Key,Source,de-de,en-us,es-es,fr-fr,it-it,ja-jp,ko-kr,pt-br,ru-ru,zh-cjv,zh-cn,zh-tw
"Este paquete no se puede usar, ver o editar","Ne peut pas utiliser, visualiser ou modifier ce package","Impossibile usare, visualizzare o modificare questo pacchetto",このパッケージの使用、表示、編集はできません,이 패키지를 사용하거나 보거나 편집할 수 없습니다,"Não é possível usar, visualizar ou editar este pacote", view or edit this package,无法使用、查看或编辑此包,无法使用、查看或编辑此包,無法使用、檢視或編輯此套件,Studio.Toolbox.AssetConfigPackagePermissions.UseViewDescription,Can use and view this package, ,Can use and view this package
Este paquete se puede usar y ver,Peut utiliser et voir ce package,È possibile usare e visualizzare questo pacchetto,このパッケージの使用と表示ができます,이 패키지를 사용하고 볼 수 있습니다,É possível usar e visualizar este pacote,Можно использовать и просматривать пакет,可以使用并查看此包,可以使用并查看此包,可以使用和檢視此套件,Studio.Toolbox.General.CategoryCreationsShortsAccessory,Shorts Accessories, ,Shorts Accessories
Accesorios para pantalones cortos,Accessoires shorts,Accessori pantaloncini,短パン用アクセサリ,반바지 장신구,Acessórios de short, ,短裤配件,短裤配件,短褲飾品,Studio.Toolbox.Announcement.Header_Default,Announcement, ,Announcement
Anuncio,Annonce,Annuncio,お知らせ,알림,Anúncio, ,公告,公告,公告,Studio.Toolbox.AssetConfigPackagePermissions.EditDescription,"Can use, view and edit this package", ,"Can use, view and edit this package"
"Este paquete se puede usar, ver y editar","Peut utiliser, voir et modifier ce package","È possibile usare, visualizzare e modificare questo pacchetto",このパッケージの使用、表示、編集ができます,이 패키지를 사용하고 보고 편집할 수 있습니다,"É possível usar, visualizar e editar este pacote", view and edit this package,可以使用、查看和编辑此包,可以使用、查看和编辑此包,可以使用、檢視及編輯此套件,Studio.Toolbox.AssetConfigPackagePermissions.FriendsCollaboratorType,Friends, ,Friends
Amigos,Amis,Amici,友達,친구,Amigos,Друзья,好友,好友,好友,Studio.Toolbox.Audio.Music.Genre.blues,Blues, ,Blues
Blues,Blues,Blues,ブルース,블루스,Blues,Блюз,蓝调,蓝调,藍調,Studio.Toolbox.Subcategory.AudioMusicBlues,Blues, ,Blues
Blues,Bleus,Blues,ブルース,블루스,Blues,Блюз,蓝调,蓝调,藍調,Studio.Toolbox.Audio.SoundEffect.Category.human,Human, ,Human
Humano,Humain,Umano,人間,인간,Humano, ,人声,人声,人類,Studio.Toolbox.AssetConfigPackagePermissions.UsersCollaboratorType,Users, ,Users
Usuarios,Utilisateurs,Utenti,ユーザー,사용자,Usuários,Пользователи,用户,用户,使用者,Studio.Toolbox.AssetConfigPackagePermissions.PackageCreator,Package Creator, ,Package Creator
Creador del paquete,Créateur package,Creatore del pacchetto,パッケージクリエーター,패키지 생성자,Criador de pacotes,Создатель пакета,包创作者,包创作者,套件創作者,Studio.Toolbox.General.CategoryGroupAnimations,Group Animations, ,Group Animations
Animaciones del grupo,Animations de groupe,Animazioni del gruppo,グループアニメーション,그룹 애니메이션,Animações de grupo, ,群组动画,群组动画,群組動畫,Studio.Toolbox.Announcement.Header_02-28-2023,New Search Improvements!, ,New Search Improvements!
¡Nuevas mejoras de búsqueda!,Nouvelles améliorations de recherche !,Nuovi miglioramenti di ricerca!,サーチ機能の新しい改善！,새롭게 개선된 검색 기능!,Novas melhorias na pesquisa!, ,全新的搜索改良！,全新的搜索改良！,全新搜尋改良！,Studio.Toolbox.ThumbnailStatus.Blocked,Blocked, ,Blocked
Bloqueada,Bloqué,Bloccati,ブロック済み,차단됨,Bloqueado,Заблокировано,已屏蔽,已屏蔽,遭拒,Studio.Toolbox.AssetConfigPackagePermissions.GroupsCollaboratorType,Groups, ,Groups
Grupos,Groupes,Gruppi,グループ,그룹,Grupos,Группы,组合,组合,組合,Studio.Toolbox.AssetConfigPackagePermissions.MyFriendsCollaborator,My Friends, ,My Friends
Mis amigos,Mes amis,I miei amici,自分の友達,내 친구,Meus amigos,Мои друзья,我的好友,我的好友,我的好友,Studio.Toolbox.AssetConfigPreview.Process,Image will be reviewed by moderators before being made visible to other users, ,Image will be reviewed by moderators before being made visible to other users
La imagen será revisada por los moderadores antes de hacerse visible para otros usuarios,L'image sera revue par des modérateurs avant d'être visible par les autres utilisateurs,L'immagine sarà valutata dai moderatori prima di essere resa visibile agli altri utenti,画像は、他のユーザーに表示される前にモデレータによってレビューされます。,이미지는 검열팀의 검토가 끝난 후에 다른 사용자들에게 공개됩니다.,A imagem será revisada por moderadores antes de poder ser vista por outros usuários,"Изображение будет рассмотрено модераторами перед тем, как его увидят другие пользователи.",图片将由协调员审查，然后再对其他用户开放显示,图片将由协调员审查，然后再对其他用户开放显示,圖像將交由管理員審查後方得供其他使用者檢視,Studio.Toolbox.General.Sharing,Sharing, ,Sharing
Compartiendo,Partage,Condivisione,シェア中,공유,Compartilhando, ,分享,分享,分享,Studio.Toolbox.AssetConfigPackagePermissions.TooManyCollaboratorsText,You cannot add more than {maxNumCollaborators:int} collaborators, ,You cannot add more than {maxNumCollaborators:int} collaborators
No puedes añadir más de {maxNumCollaborators:int} colaboradores,Tu ne peux pas ajouter plus de {maxNumCollaborators:int} collaborateurs,Non puoi aggiungere più di {maxNumCollaborators:int} collaboratori,共同制作者は {maxNumCollaborators:int} 人以上、追加できません,공동 작업자는 최대 {maxNumCollaborators:int}명까지만 추가할 수 있습니다.,Você não pode adicionar mais do que {maxNumCollaborators:int} colaboradores,Можно добавить не более {maxNumCollaborators:int} участников,无法添加 {maxNumCollaborators:int} 位以上的协作者,无法添加 {maxNumCollaborators:int} 位以上的协作者,無法增加超過 {maxNumCollaborators:int} 名合夥人,Studio.Toolbox.Purchase.RobuxBalance,Your current balance:, ,Your current balance:
Tu saldo actual:,Votre solde actuel :,Fondi attuali:,現在の残高:,현재 잔액:,Seu saldo atual:,Ваш текущий баланс:,你当前的余额:,你当前的余额:,您目前的餘額：,Studio.Toolbox.Audio.SoundEffect.Category.aircraft,Aircraft, ,Aircraft
Avión,Avion,Aereo,航空機,항공기,Aeronave, ,飞机,飞机,飛機,Studio.Toolbox.Purchase.InsufficientPrompt,You need {robux:int} more Robux to buy "{name}" from {creator}., ,You need {robux:int} more Robux to buy "{name}" from {creator}.
Necesitas {robux:int} Robux más para comprar "{name}" de {creator}.,Tu as besoin de {robux:int} Robux en plus pour acheter {name} de {creator}.,Hai bisogno di {robux:int} Robux in più per comprare "{name}" da {creator}.,{creator}さんから「{name}」を買うにはRobuxがあと{robux:int}必要です。,{creator}의 '{name}'(을)를 구매하려면 {robux:int} Robux가 더 필요합니다.,Você precisa de {robux:int} Robux a mais para comprar "{name}" de {creator}.,"Требуется еще {robux:int} Robux для покупки (\"{name}\", автор {creator}).",你还需要 {robux:int} Robux 才能从 {creator} 处购买到 "{name}"。,你还需要 {robux:int} Robux 才能从 {creator} 处购买到 "{name}"。,您還需要 {robux:int} Robux 才可向 {creator} 購買「{name}」。,Studio.Toolbox.Purchase.Retry,Retry, ,Retry
Reintentar,Réessayer,Riprova,再試行,다시 시도,Tentar novamente,Повтор,重试,重试,重試,Studio.Toolbox.Purchase.Buy,Buy, ,Buy
Comprar,Acheter,Compra,買う,구매,Comprar,Купить,购买,购买,購買,Studio.Toolbox.Audio.SoundEffect.Category.glass,Glass, ,Glass
Vidrio,Verre,Vetro,ガラス,유리,Vidro, ,玻璃,玻璃,玻璃,Studio.Toolbox.Subcategory.ModelLandscapeGrass,Grass, ,Grass
Pasto,Herbe,Erba,草,잔디,Grama,Трава,草地,草地,草,Studio.Toolbox.Purchase.BuyTitle,Buy & Install Plugin, ,Buy & Install Plugin
Comprar e instalar plugin,Acheter et installer plugin,Acquista e installa plugin,プラグインを買ってインストール,플러그인 설치 및 구매,Comprar e instalar plugin,Купить и установить плагин,购买和安装插件,购买和安装插件,購買並安裝外掛程式,Studio.Toolbox.AudioView.Album,Album, ,Album
Álbum,Album d'album,Album,アルバム,앨범,Álbum,Альбом,专辑,专辑,專輯,Studio.Toolbox.AssetConfigPackage.CantConvertMultipleInstancesWarning,Cannot convert to package unless package has a single root instance., ,Cannot convert to package unless package has a single root instance.
No se puede convertir al paquete a menos que el paquete tenga una única instancia raíz.,"Impossible de convertir en package, sauf si le package a une seule instance racine.",Impossibile convertire in pacchetto a meno che il pacchetto non abbia un'unica istanza radice.,パッケージに単一のルートインスタンスがない限り、パッケージに変換できません。,패키지에 단일 루트 인스턴스가 있지 않을 경우 패키지로 변환할 수 없습니다.,Não é possível converter o pacote a menos que o pacote tenha uma única instância raiz., ,无法转换为包，除非包只有一个根实例。,无法转换为包，除非包只有一个根实例。,無法轉換成套件，除非套件只有一個根個體。,Studio.Toolbox.Purchase.InsufficientTitle,Insufficient Robux, ,Insufficient Robux
Robux insuficientes,Nombre insuffisant de Robux,Robux insufficienti,Robuxが足りません,Robux가 부족함,Não há Robux suficientes,Недостаточно Robux,Robux 不足,Robux 不足,Robux 不足,Studio.Toolbox.Purchase.FailedHeader,Purchase failed, ,Purchase failed
Error en la compra,Échec de l'achat,Acquisto fallito,購入できませんでした,구매 실패,Falha na compra,Покупка не совершена,购买失败,购买失败,購買失敗,Studio.Toolbox.Purchase.Free,FREE, ,FREE
GRATIS,GRATUIT,GRATIS,無料,무료,GRÁTIS,БЕСПЛАТНО,免费,免费,免費,Studio.Toolbox.General.Fee,After {percent}% fee:, ,After {percent}% fee:
Después de una cuota del {percent}%:,Après {percent}% de frais :,Dopo una commissione del {percent}%:,{percent}% 手数料差し引き後:,{percent}% 수수료 적용 후 금액:,Após taxa de {percent}%:,Со сбором {percent}%:,在支付 {percent}% 的手续费后:,在支付 {percent}% 的手续费后:,{percent}% 手續費後：,Studio.Toolbox.Audio.SoundEffect.Category.blood,Blood, ,Blood
Sangre,Sang,Sangue,流血,피,Sangue, ,血,血,血,Studio.Toolbox.General.Earn,You earn:, ,You earn:
Recibirás:,Tu gagnes :,Guadagni:,獲得額:,획득 금액:,Você receberá:,Вы получите:,你赚取:,你赚取:,您將賺取：,Studio.Toolbox.Audio.SoundEffect.Category.room-tone,Room Tone, ,Room Tone
Tono de sala,Tonalité de la pièce,Tono della Sala,室内音,방 소리,Tom de sala, ,室内音效,室内音效,室內聲,Studio.Toolbox.Audio.SoundEffect.Category.leather,Leather, ,Leather
Cuero,Cuir,Pelle,レザー,가죽,Couro, ,皮革,皮革,皮革,Studio.Toolbox.AssetConfigSales.Target,"By enabling it, this asset will be put in {market} and available for any Roblox {user}.", ,"By enabling it, this asset will be put in {market} and available for any Roblox {user}."
"Al activarlo, este recurso se colocará en {market} y estará disponible para todos los {user} de Roblox.","En l'activant, cet élément sera mis sur le {market} et disponible pour chaque {user} de Roblox.","Abilitandolo, questa risorsa verrà messa sul {market} e disponibile a ogni {user} di Roblox.",有効化すると、このアセットは {market} に置かれ、どのRoblox {user}も利用できます。  ,활성화하면 이 애셋이 {market}에 포함되어 모든 Roblox {user}(이)가 사용할 수 있게 됩니다.,"Ao ativar este ativo, ele será colocado no {market} e disponível para qualquer {user} Roblox.","После вашего разрешения этот ресурс появится в магазине ({market}), и любой {user} Roblox сможет им воспользоваться.",启用之后，此项素材就会投放到 {market} 并可供所有 Roblox {user} 使用。,启用之后，此项素材就会投放到 {market} 并可供所有 Roblox {user} 使用。,此素材在啟用後將會放到 {market}，所有 Roblox {user} 都將能使用。,Studio.Toolbox.Audio.SoundEffect.Category.glassware,Glassware, ,Glassware
Cristalería,Verrerie,Bicchieri,ガラス器,유리그릇,Vidraria, ,玻璃制品,玻璃制品,玻璃製品,Studio.Toolbox.General.CategoryGroupPlugins,Group Plugins, ,Group Plugins
Plugins del grupo,Plugins de groupe,Plugin del gruppo,グループプラグイン,그룹 플러그인,Agrupar plugins,Плагины групп,群组插件,群组插件,組合外掛程式,Studio.Toolbox.Audio.SoundEffect.Category.fans-air-conditioning,Fans & Air Conditioning, ,Fans & Air Conditioning
Ventiladores y aire acondicionado,Ventilateurs & Air conditionné,Ventilatori E Aria Condizionata,扇風機とエアコン,선풍기 및 에어컨,Ventiladores e ar condicionado, ,风扇与空调,风扇与空调,風扇和空調,Studio.Toolbox.General.Free,Free, ,Free
Gratis,Gratuit,Gratis,無料,무료,Grátis,Бесплатно,免费,免费,免費,Studio.Toolbox.Audio.SoundEffect.Category.chairs,Chairs, ,Chairs
