Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TerrainToolsV2.ReplaceMode.Box,,,Box,Box,,Box,Caja,Boîte,Boks,Box,ボックス,상자,,Caixa,,กล่อง,Kutu,Hộp,盒状模式,盒状模式,方塊
Studio.TerrainToolsV2.ReplaceMode.Brush,,,Brush,Brush,,Pinsel,Pincel,Brosse,Kuas,Pennello,ブラシ,브러시,,Pincel,,แปรง,Fırça,Cọ Vẽ,笔刷模式,笔刷模式,筆刷
Studio.TerrainToolsV2.Replace.ReplaceMaterial,,,Replace Material,Replace Material,,Material ersetzen,Reemplazar material,Remplacer matériel,Ganti Material,Sostituisci materiale,素材を置き換え,재질 바꾸기,,Substituir material,,แทนที่วัสดุ,Malzemeyi değiştir,Thay Thế Vật Liệu,替换材质,替换材质,取代材質
Studio.TerrainToolsV2.Replace.MaterialSettings,,,Material Settings,Material Settings,,Materialeinstellungen,Configuración de material,Paramètres matériel,Pengaturan Material,Impostazioni materiale,素材の設定,재질 설정,,Configurações do material,,การตั้งค่าวัสดุ,Malzeme Ayarları,Cài Đặt Vật Liệu,材质设置,材质设置,材質設定
Studio.TerrainToolsV2.Replace.Replace,,,Replace,Replace,,Ersetzen,Reemplazar,Remplacer,Ganti,Sostituisci,置き換え,바꾸기,,Substituir,,แทนที่,Değiştir,Thay Thế,替换,替换,取代
Studio.TerrainToolsV2.Replace.SourceMaterial,,,Source material,Source material,,Quellmaterial,Material de origen,Matériel source,Material sumber,Materiale di origine,原材料,소스 재질,,Material de origem,,วัสดุต้นฉบับ,Kaynak malzeme,Vật liệu nguồn,源材质,源材质,來源材質
Studio.TerrainToolsV2.Replace.TargetMaterial,,,Target material,Target material,,Zielmaterial,Material meta,Matériel cible,Material target,Materiale target,ターゲット素材,대상 재질,,Material alvo,,วัสดุเป้าหมาย,Hedef malzeme,Vật liệu đích,目标材质,目标材质,目標材質
Studio.TerrainToolsV2.ToolName.Replace,,,Replace,Replace,,Ersetzen,Reemplazar,Remplacer,Ganti,Sostituisci,置き換え,바꾸기,,Substituir,,แทนที่,Değiştir,Thay Thế,替换,替换,取代
Studio.TerrainToolsV2.Import.ColormapPreview,,,Colormap Preview,Colormap Preview,,Colormap-Vorschau,Vista previa de Colormap,Aperçu de la carte en couleurs,Preview Colormap,Anteprima colormap,Colormap プレビュー,Colormap 미리 보기,,Prévia de Colormap,,ดูตัวอย่างแผนที่สี,Renk Haritası Ön İzlemesi,Xem Trước Colormap,Colormap 预览,Colormap 预览,Colormap 預覽
Studio.TerrainToolsV2.Import.Heightmap,,,Heightmap,Heightmap,,Heightmap,Heightmap,Heightmaps,Heightmap,Heightmap,Heightmap,Heightmap,,Heightmap,,แผนที่ความสูง,Yükseklik Haritası,Heightmap,Heightmap,Heightmap,Heightmap
Studio.TerrainToolsV2.Import.UseColormap,,,Colormap,Colormap,,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,,Colormap,,แผนที่สี,Renk Haritası,Colormap,Colormap,Colormap,Colormap
Studio.TerrainToolsV2.Import.HeightmapPreview,,,Heightmap Preview,Heightmap Preview,,Heightmap-Vorschau,Vista previa de Heightmap,Aperçu Heighmap,Preview Heightmap,Anteprima heightmap,Heightmap プレビュー,Heightmap 미리 보기,,Prévia de Heightmap,,ดูตัวอย่างแผนที่ความสูง,Yükseklik Haritası Ön İzlemesi,Xem Trước Heightmap,Heightmap 预览,Heightmap 预览,Heightmap 預覽
Studio.TerrainToolsV2.LocalImageSelector.NoImageSelected,,,No image selected,No image selected,,Kein Bild ausgewählt,No imagen seleccionada,Pas d'images sélectionnée,Tidak ada gambar dipilih,Nessuna immagine selezionata,選択された画像がありません,선택한 이미지가 없습니다,,Nenhuma imagem selecionada,,ไม่มีภาพที่เลือก,Görsel seçilmedi,Không có hình ảnh nào được chọn,未选择图像,未选择图像,未選擇圖像
Studio.TerrainToolsV2.ToolName.ImportLocal,,,Import,Import,,Importieren,Importar,Importer,Impor,Importa,インポート,가져오기,,Importar,,นำเข้า,İçe Aktar,Nhập,导入,导入,匯入
Studio.TerrainToolsV2.Action.Resume,,,Resume,Resume,,Fortsetzen,Reanudar,Reprendre,Lanjutkan,Riprendi,再開,재개,,Retomar,,เล่นต่อ,Sürdür,Tiếp Tục,继续,继续,繼續
Studio.TerrainToolsV2.ConvertPart.ConvertProgressTitle,,,Convert Parts,Convert Parts,,Teile konvertieren,Convertir piezas,Convertir des pièces,Konversi Komponen,Converti parti,パーツを変換,파트 변환,,Converter partes,,แปลงส่วนประกอบ,Parça Dönüştür,Chuyển Đổi Các Bộ Phận,转换部件,转换部件,轉換零件
Studio.TerrainToolsV2.Generate.GenerateProgressTitle,,,Generate Terrain,Generate Terrain,,Gelände generieren,Generar terreno,Générer du terrain,Buat Medan,Genera terreno,地形を作成,지형 생성,,Gerar terreno,,สร้างภูมิประเทศ,Arazi Oluştur,Tạo Địa Hình,生成地形,生成地形,生成地形
Studio.TerrainToolsV2.Generate.GenerateVoxels,,,Generating voxels...,Generating voxels...,,Voxel werden generiert ...,Generando vóxeles...,Générer des voxels...,Membuat voksel...,Generazione voxel...,ボクセルを作成中...,복셀 생성 중...,,Gerando voxels...,,กำลังสร้างว็อกเซล...,Vokseller oluşturuluyor...,Đang tạo voxel...,生成体素...,生成体素...,正在生成體素……
Studio.TerrainToolsV2.Import.ButtonImport,,,Generate,Generate,,Generieren,Generar,Générer,Buat,Genera,作成する,생성,,Gerar,,สร้าง,Oluştur,Tạo,生成,生成,生成
Studio.TerrainToolsV2.Import.DefaultMaterial,,,Default Material,Default Material,,Standardmaterial,Material predeterminado,Matériau par défaut,Material Default,Materiale predefinito,デフォルト素材,기본 재질,,Material padrão,,วัสดุค่าเริ่มต้น,Varsayılan Malzeme,Vật Liệu Mặc Định,默认材质,默认材质,預設材質
Studio.TerrainToolsV2.Import.Colormap,,,Colormap,Colormap,,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,,Colormap,,แผนที่สี,Renk Haritası,Colormap,Colormap,Colormap,Colormap
Studio.TerrainToolsV2.ImportMaterialMode.Colormap,,,Colormap,Colormap,,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,Colormap,,Colormap,,แผนที่สี,Renk Haritası,Colormap,Colormap,Colormap,Colormap
Studio.TerrainToolsV2.ImportMaterialMode.DefaultMaterial,,,Material,Material,,Material,Material,Matériau,Material,Materiale,素材,재질,,Material,,วัสดุ,Malzeme,Vật Liệu,材质,材质,材質
Studio.TerrainToolsV2.ImportError.FailedToLoadHeightmap,,,Failed to load heightmap,Failed to load heightmap,,Fehler beim Laden der heightmap,Error al cargar heightmap,Échec du chargement heightmap,Gagal me-loading heightmap,Impossibile caricare heightmap,Heightmap を読み込めませんでした,Heightmap을 불러오지 못했습니다,,Falha ao carregar heightmap,,โหลดแผนที่ความสูงไม่สำเร็จ,Yükseklik haritası yüklenemedi,Không tải được heightmap,加载 heightmap 失败,加载 heightmap 失败,無法載入 Heightmap
Studio.TerrainToolsV2.ImportError.FailedToLoadColormap,,,Failed to load colormap,Failed to load colormap,,Fehler beim Laden der colormap,Error al cargar colormap,Échec du chargement de la colormap,Gagal me-loading colormap,Impossibile caricare colormap,Colormap を読み込めませんでした,Colormap을 불러오지 못했습니다,,Falha ao carregar colormap,,โหลดแผนที่สีไม่สำเร็จ,Renk haritası yüklenemedi,Không tải được colormap,加载 colormap 失败,加载 colormap 失败,無法載入 Colormap
Studio.TerrainToolsV2.ImportError.FailedToGenerateHeightmapPreviewTitle,,,Failed to generate preview image.,Failed to generate preview image.,,Fehler beim Erstellen des Vorschaubildes.,Error al generar vista previa de la imagen,Impossible de générer une image de visualisation.,Gagal membuat gambar preview.,Impossibile generare l'immagine di anteprima.,プレビューページを作成できませんでした。,미리 보기 이미지를 생성하지 못했습니다.,,Falha ao gerar prévia da imagem.,,สร้างภาพตัวอย่างไม่สำเร็จ,Ön izleme görüntüsü oluşturulamadı.,Không tạo được hình ảnh xem trước.,生成预览图失败。,生成预览图失败。,無法生成預覽圖像。
Studio.TerrainToolsV2.ImportError.FailedToGenerateHeightmapPreview,,,An internal error has occurred.,An internal error has occurred.,,Ein interner Fehler ist aufgetreten.,Se produjo un error interno.,Une erreur interne s'est produite.,Terjadi eror internal.,Si è verificato un errore interno.,内部エラーが発生しました。,내부 오류가 발생했습니다.,,Ocorreu um erro interno.,,เกิดข้อผิดพลาดภายใน,Dâhilî bir hata oluştu.,Đã xảy ra lỗi nội bộ.,发生内部错误。,发生内部错误。,發生內部錯誤。
Studio.TerrainToolsV2.ImportError.FailedToFindInContentProvider,,,Image could not be found.,Image could not be found.,,Bild konnte nicht gefunden werden.,No se encontró la imagen.,L'image ne peut être trouvée.,Gambar tidak ditemukan.,L'immagine non è stata trovata.,画像が見つかりませんでした。,이미지를 찾을 수 없습니다.,,A imagem não pôde ser encontrada.,,ไม่พบภาพ,Görüntü bulunamadı.,Không thể tìm thấy hình ảnh.,无法找到图像。,无法找到图像。,找不到圖像。
Studio.TerrainToolsV2.ImportError.FailedToReadImage,,,Image is not a valid file.,Image is not a valid file.,,Das Bild ist keine gültige Datei.,La imagen no es un archivo válido.,L'image n'est pas un fichier valide.,Gambar bukan file yang valid.,File immagine non valido.,画像が有効なファイルではありません。,이미지가 유효한 파일이 아닙니다.,,A imagem é um arquivo inválido.,,ภาพไม่ใช่ไฟล์ที่ถูกต้อง,Görüntü geçerli bir dosya değil.,Hình ảnh không phải là tệp hợp lệ.,图像不是有效的文件。,图像不是有效的文件。,圖像非有效檔案。
Studio.TerrainToolsV2.ImportError.InvalidBytesPerChannel,,,Only 8 bit and 16 bit PNGs are supported.,Only 8 bit and 16 bit PNGs are supported.,,Nur 8-Bit- und 16-Bit-PNGs werden unterstützt.,Solo los PNG de 8 y 16 bit son compatibles.,Seuls les PNG 8 bits et 16 bits sont pris en charge.,Hanya mendukung PNG 8 bit dan 16 bit.,Soltanto i PNG a 8 e 16 bit sono supportati.,8 ビットまたは 16ビットのPNG画像にのみに対応しています。,8비트 및 16비트 PNG만 지원됩니다.,,Somente PNGs de 8 e 16 bit são suportados.,,รองรับเฉพาะ PNG 8 bit และ 16 bit เท่านั้น,Yalnızca 8 ve 16 bit PNG dosyaları desteklenir.,Chỉ hỗ trợ ảnh PNG 8 bit và 16 bit.,只支持 8 位和 16 位 PNG 图像。,只支持 8 位和 16 位 PNG 图像。,只支援 8 位元和 16 位元 PNG 檔案。
Studio.TerrainToolsV2.ImportError.InvalidChannelCount,,,Image has invalid number of channels.,Image has invalid number of channels.,,Das Bild hat eine ungültige Anzahl von Kanälen.,Image tiene un número no válido de canales.,L'image a un nombre de canaux non valide.,Gambar memiliki jumlah channel tidak valid.,L'immagine ha un numero di canali non valido.,画像に無効なチャンネル数があります。,이미지의 채널 수가 유효하지 않습니다.,,A imagem tem um número de canais inválido.,,ภาพมีจำนวนช่องไม่ถูกต้อง,Görüntünün kanal sayısı geçersiz.,Hình ảnh có số kênh không hợp lệ.,图像的通道数量无效。,图像的通道数量无效。,圖像的頻道數無效。
Studio.TerrainToolsV2.ImportError.FailedToSelectFile,,,Failed to open file dialog.,Failed to open file dialog.,,Fehler beim Öffnen des Dateidialogs.,Error al abrir el diálogo del archivo,Le dialogue du fichier n'a pas été ouvert.,Gagal membuka dialog file.,Impossibile aprire la finestra di dialogo del file.,ファイルダイアログが開けませんでした。,파일 대화 상자를 열지 못했습니다.,,Falha ao abrir diálogo de arquivo.,,เปิดกล่องโต้ตอบของไฟล์ไม่สำเร็จ,Dosya iletişim kutusu açılamadı.,Không thể mở hộp thoại tệp.,打开文件会话失败。,打开文件会话失败。,無法開啟檔案對話框。
